"V0";"V1";"V2a";"V2b";"V3a";"V3b";"V4a";"V4b";"V4c";"V5a";"V5b";"V5c";"V6";"V7";"V8";"V9";"V10a";"V10b";"V11a";"V11b";"V11c";"V12a";"V12b";"V13a";"V13b";"V14a";"V14b";"V15a";"V15b";"V16a";"V16b";"V17";"V18";"V19"
"NUI1635";"Brasília";"Brasília";"Grupo 1";"Chácaras Ana Maria";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"23";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"1";"2";"1";;"0";;;"2";;"1";"-";"2";;"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1630";"Brasília";"Brasília";"Grupo 1";"QN 208 CJ E LT 2";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"8";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI1633";"Brasília";"Brasília";"Grupo 1";"CL 415 de Santa Maria";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"20";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"3";"2";"2";"3";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"2";"Déficit de drenagem pluvial, iluminação pública e pavimentação; esgotamento por fossa.";"até 50"
"NUI1620";"Brasília";"Brasília";"Grupo 1";"QN 114 CJ 1 LT 1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"49";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI1575";"Brasília";"Brasília";"Grupo 1";"Expansão ARIS Arapoanga";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"37";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"3";"2";"3";;"0";;;"3";"Risco 4 - Erosão (50%)";"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1618";"Brasília";"Brasília";"Grupo 1";"QN 122 CJ 15 LT 4";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"20";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI1621";"Brasília";"Brasília";"Grupo 1";"QR 212 CJ 6 LT 1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"10";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI1576";"Brasília";"Brasília";"Grupo 1";"Expansão ARIS Arapoanga";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"38";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"2";"2";"3";;"0";;;"3";"Risco 4 - Erosão";"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1579";"Brasília";"Brasília";"Grupo 1";"Expansão Vila Buritis";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"40";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"2";"2";"3";;"1";"FBDS";;"2";;"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1574";"Brasília";"Brasília";"Grupo 1";"Vila Buritis";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"549";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"3";"2";"1";;"0";"FBDS";"menos de 1%";"2";;"1";"-";"1";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"1";;"de 100 a 700"
"NUI1577";"Brasília";"Brasília";"Grupo 1";"Expansão Vila Vicentina";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"108";"CADUNICO";"2020";"2";;;"4";"3";"3";"2";"1";;"1";"FBDS";;"3";"Pontos de alagamentos";"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"1";;"de 100 a 700"
"NUI1628";"Brasília";"Brasília";"Grupo 1";"QN 210 CJ G LT 2";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"15";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI1615";"Brasília";"Brasília";"Grupo 1";"QS 516 CJ 1 LT 1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"6";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI1626";"Brasília";"Brasília";"Grupo 1";"QR 210 CJ 8 LT 2";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"8";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI1629";"Brasília";"Brasília";"Grupo 1";"QR 208 CJ 7A LT 1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"10";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI1616";"Brasília";"Brasília";"Grupo 1";"QN 516 CJ 6 LT 7";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"10";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI1619";"Brasília";"Brasília";"Grupo 1";"QN 114 CJ 2 LT 1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"51";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI1614";"Brasília";"Brasília";"Grupo 1";"QN 514 CJ 2 LT 1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"10";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI1617";"Brasília";"Brasília";"Grupo 1";"QN 318 CJ 7 LT 2";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"8";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI1604";"Brasília";"Brasília";"Grupo 1";"XII-03-M1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"11";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"3";"2";"2";"3";;"1";"FBDS";;"3";"Risco 5 - Erosão";"1";"-";"3";;"3";;"2";;"2";"Déficit de drenagem pluvial, iluminação pública e pavimentação; esgotamento por fossa.";"até 50"
"NUI1623";"Brasília";"Brasília";"Grupo 1";"QR 212 CJ 7 LT 1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"10";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI1602";"Brasília";"Brasília";"Grupo 1";"Expansão QR 629 Samambaia";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"29";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"1";;;"4";"3";"2";"2";"1";;"1";"FBDS";;"3";"Risco 5 - Erosão";"1";"-";"1";;"4";;"2";;"2";"Déficit de drenagem pluvial, iluminação pública e pavimentação; esgotamento por fossa.";"até 50"
"NUI1605";"Brasília";"Brasília";"Grupo 1";"Expansão Samambaia";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"7";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"2";"1";"2";"2";"3";;"0";;;"2";;"1";"-";"3";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"3";;"2";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1624";"Brasília";"Brasília";"Grupo 1";"QR 212 CJ 7 LT 2";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"10";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI1627";"Brasília";"Brasília";"Grupo 1";"QN 210 CJ G LT 1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"19";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI1622";"Brasília";"Brasília";"Grupo 1";"QR 212 CJ 10 LT 1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"8";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI1625";"Brasília";"Brasília";"Grupo 1";"QR 210 CJ 8 LT 1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"8";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"3";"2";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI1612";"Brasília";"Brasília";"Grupo 1";"ADE Oeste Parque LT 1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"28";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"1";;;"2";"1";"3";"2";"1";;"0";;;"3";"Risco 5 - Erosão (25%)";"1";"-";"3";;"3";;"3";;"3";;"até 50"
"NUI1599";"Brasília";"Brasília";"Grupo 1";"VII-41-M1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"17";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"2";"1";"2";"3";;"0";;;"2";;"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1610";"Brasília";"Brasília";"Grupo 1";"XII-10-M1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"19";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"1";;;"2";"1";"2";"2";"3";;"0";;;"2";;"1";"-";"2";;"1";;"2";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1613";"Brasília";"Brasília";"Grupo 1";"AE 1 Terminal Rodoviário";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"11";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"1";;;"2";"1";"2";"2";"1";;"1";"FBDS";;"3";"Risco 5 - Erosão";"1";"-";"1";;"3";;"2";;"2";"Déficit de drenagem pluvial, iluminação pública e pavimentação; esgotamento por fossa.";"até 50"
"NUI1600";"Brasília";"Brasília";"Grupo 1";"VII-44-M1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"43";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"2";"1";"2";"3";;"0";;;"2";;"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1603";"Brasília";"Brasília";"Grupo 1";"XII-02-M1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"9";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"3";"2";"2";"1";;"0";;;"2";;"1";"-";"3";;"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1598";"Brasília";"Brasília";"Grupo 1";"Café sem troco";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"31";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"2";"1";"2";"3";;"0";;;"2";;"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1601";"Brasília";"Brasília";"Grupo 1";"VII-45-M1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"21";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"2";"1";"2";"3";;"0";;;"2";;"1";"-";"3";;"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1588";"Brasília";"Brasília";"Grupo 1";"Café sem troco";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"39";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"2";"1";"2";"3";;"0";;;"2";;"1";"-";"3";;"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1804";"Brasília";"Planaltina";"Grupo 3";"Setor de Oficina";"1";"270";"contagem de imagem pelo google earth";"jan-21";"2";;;"4";"2";"2";"4";"3";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"3";"Déficit de drenagem pluvial, pavimentação, iluminação pública, energia elétrica e esgotamento por fossa. APA Planalto Central (Zona Urbana)";"de 100 a 700"
"NUI1586";"Brasília";"Brasília";"Grupo 1";"Café sem troco";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"25";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"2";"1";"2";"3";;"0";;;"2";;"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1589";"Brasília";"Brasília";"Grupo 1";"VII-16-M1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"18";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"2";"1";"2";"8";;"0";;;"2";;"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"3";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1799";"Brasília";"Planaltina";"Grupo 3";"Brasilinha 15";"1";"184";"contagem de imagem pelo google earth";"jan-21";"2";;;"4";"3";"2";"4";"3";;"1";"FBDS";;"3";"Inundação e alagamento";"1";"-";"1";;"1";;"1";;"2";"Déficit de drenagem pluvial, algumas vias sem pavimentação e esgotamento por fossa.";"de 100 a 700"
"NUI1801";"Brasília";"Planaltina";"Grupo 3";"São José";"1";"769";"contagem de imagem pelo google earth";"jan-21";"2";;;"4";"3";"3";"4";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"2";"Déficit de drenagem pluvial, algumas vias sem pavimentação e esgotamento por fossa.";"de 701 a 2.000"
"NUI1807";"Brasília";"Planaltina";"Grupo 3";"Brasilinha (RIDE-07-M5)";"1";"469";"contagem de imagem pelo google earth";"jan-21";"2";;;"4";"3";"2";"4";"3";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"2";"Déficit de drenagem pluvial, algumas vias sem pavimentação e esgotamento por fossa. APA Planalto Central (Zona de Uso Sustentável)";"de 100 a 700"
"NUI1806";"Brasília";"Planaltina";"Grupo 3";"Chácaras Leste";"1";"383";"contagem de imagem pelo google earth";"jan-21";"2";;;"4";"3";"2";"4";"1";;"0";"FBDS";"menos de 1%";"2";;"1";"-";"1";;"1";;"1";;"2";"Déficit de drenagem pluvial, algumas vias sem pavimentação e esgotamento por fossa.";"de 100 a 700"
"NUI1596";"Brasília";"Brasília";"Grupo 1";"VII-29-M1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"4";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"2";"2";"1";"2";"8";;"0";;;"2";;"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1583";"Brasília";"Brasília";"Grupo 1";"VII-06-M1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"6";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"3";"1";"2";"3";;"0";;;"2";;"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1594";"Brasília";"Brasília";"Grupo 1";"VII-21-M1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"18";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"2";"1";"2";"8";;"0";;;"3";"Risco 5 - Erosão";"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1597";"Brasília";"Brasília";"Grupo 1";"Café sem troco";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"115";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"2";"1";"2";"3";;"0";;;"2";;"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"de 100 a 700"
"NUI1584";"Brasília";"Brasília";"Grupo 1";"VII-09-M1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"13";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"3";"1";"2";"8";;"1";"FBDS";;"3";"Risco 5 - Erosão";"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1587";"Brasília";"Brasília";"Grupo 1";"Café sem troco";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"10";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"2";"1";"2";"1";;"0";;;"2";;"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1582";"Brasília";"Brasília";"Grupo 1";"Bela Vista";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"32";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"2";"2";"3";;"0";;;"3";"Risco 5 - Erosão (40%)";"1";"-";"1";;"1";;"1";;"2";"Déficit de drenagem pluvial; esgotamento por fossa.";"até 50"
"NUI1585";"Brasília";"Brasília";"Grupo 1";"Sobradinho dos Melos II";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"37";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"3";"1";"2";"8";;"1";"FBDS";;"3";"Risco 5 - Erosão";"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1572";"Brasília";"Brasília";"Grupo 1";"Quadra 18 Vila Vicentina";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"74";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"3";"2";"1";;"0";;;"3";"Pontos de alagamentos";"1";"-";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI1591";"Brasília";"Brasília";"Grupo 1";"Café sem troco";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"35";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"2";"1";"2";"3";;"0";;;"2";;"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1570";"Brasília";"Brasília";"Grupo 1";"Núcleo Rural Sarandi";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"110";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"1";"2";"8";;"1";"IPEA";"imagem de satélite";"2";;"1";"-";"3";;"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"de 100 a 700"
"NUI1573";"Brasília";"Brasília";"Grupo 1";"Setor Tradicional Planaltina";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"3317";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"3";"2";"3";;"1";"IPEA";"leitura de imagem";"3";"Risco 4 - Erosão (25%)";"1";"-";"1";;"1";;"1";;"1";;"mais que 2.000"
"NUI1592";"Brasília";"Brasília";"Grupo 1";"VII-19-M1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"18";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"2";"1";"2";"8";;"0";;;"3";"Risco 5 - Erosão";"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1595";"Brasília";"Brasília";"Grupo 1";"VII-27-M1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"19";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"2";"1";"2";"8";;"0";;;"3";"Risco 5 - Erosão (50%)";"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1590";"Brasília";"Brasília";"Grupo 1";"Sobradinho dos Melos I";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"23";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"2";"1";"2";"8";;"0";;;"3";"Risco 5 - Erosão (25%)";"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1593";"Brasília";"Brasília";"Grupo 1";"VII-20-M1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"17";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"2";"1";"2";"8";;"0";;;"3";"Risco 5 - Erosão";"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1580";"Brasília";"Brasília";"Grupo 1";"Setor Residencial Leste Q 22 AE 5 EPC";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"9";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"2";"2";"3";;"0";;;"2";;"1";"-";"1";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1567";"Brasília";"Brasília";"Grupo 1";"VI-34-M1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"13";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"3";"1";"2";"3";;"0";;;"2";;"1";"-";"3";;"3";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1578";"Brasília";"Brasília";"Grupo 1";"Expansão do Setor Tradicional de Planaltina";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"79";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"3";"2";"3";;"1";"FBDS";;"2";;"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"1";;"de 51 a 99"
"NUI1581";"Brasília";"Brasília";"Grupo 1";"Setor de Chácaras e Mansões Morro da Capelinha";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"58";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"1";"2";"3";;"1";"FBDS";;"2";;"1";"-";"1";;"3";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"de 51 a 99"
"NUI1568";"Brasília";"Brasília";"Grupo 1";"VI-35-M1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"11";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"3";"1";"2";"3";;"0";;;"2";;"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"3";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1571";"Brasília";"Brasília";"Grupo 1";"Horta Comunitária Favelinha";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"94";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"2";"2";"3";;"1";"FBDS";;"2";;"1";"-";"1";;"4";"40% - item 1; 60% - item 4.";"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"de 51 a 99"
"NUI1566";"Brasília";"Brasília";"Grupo 1";"Quadra 2";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"26";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"4";"3";"2";"2";"3";;"0";;;"2";;"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"3";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1569";"Brasília";"Brasília";"Grupo 1";"VI-49-M1";"3 - sde - siturb - Ocupações Informais-SEDUH/DF";"9";"sde - siturb - Ocupações Informais-SEDUH/DF";"jan-21";"2";;;"3";"2";"1";"2";"3";;"0";;;"2";;"1";"-";"2";"Vias veiculares estruturam o NUI, com acesso aos lotes, mas sem caixa de via adequadas";"1";;"1";;"2";"Déficit de drenagem pluvial e pavimentação; esgotamento por fossa.";"até 50"
"NUI1802";"Brasília";"Planaltina";"Grupo 3";"Setor Aeroporto 1? Etapa (Vila Esperança)";"1";"470";"contagem de imagem pelo google earth";"jan-21";"3";;;"4";"3";"2";"4";"1";;"0";;;"2";;"1";"-";"1";;"1";;"1";;"2";"Déficit de drenagem pluvial e esgotamento por fossa.";"de 100 a 700"
