"V0";"V1";"V2a";"V2b";"V3a";"V3b";"V4a";"V4b";"V4c";"V5a";"V5b";"V5c";"V6";"V7";"V8";"V9";"V10a";"V10b";"V11a";"V11b";"V11c";"V12a";"V12b";"V13a";"V13b";"V14a";"V14b";"V15a";"V15b";"V16a";"V16b";"V17";"V18";"V19"
"NUI4526";"Recife";"Recife";"Grupo 1";"Córrego Manoel João";"1";"230";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"3";"2";"3";;"2";;"2";;"1";;"de 100 a 700"
"NUI4523";"Recife";"Recife";"Grupo 1";"Córrego José Idalino";"1";"440";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"3";"1";;"0";;;"2";;"3";"2";"3";;"2";;"2";;"2";;"de 100 a 700"
"NUI4524";"Recife";"Recife";"Grupo 1";"Córrego Leoncio Rodrigues";"1";"378";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"2";"3";;"2";;"2";;"1";;"de 100 a 700"
"NUI4529";"Recife";"Recife";"Grupo 1";"Córrego São Domingos Sávio";"1";"222";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"2";"3";;"2";;"2";;"1";;"de 100 a 700"
"NUI4530";"Recife";"Recife";"Grupo 1";"Córrego São José/ Dois Unidos";"1";"163";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"2";;"3";"2";"3";;"2";;"2";;"1";;"de 100 a 700"
"NUI4527";"Recife";"Recife";"Grupo 1";"Córrego Pedro da Cocada";"1";"318";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"1";"FBDS";;"2";;"3";"2";"3";;"2";;"1";;"1";;"de 100 a 700"
"NUI4528";"Recife";"Recife";"Grupo 1";"Córrego Santa Tereza";"1";"186";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"0";;;"2";;"4";"2";"3";;"2";;"2";;"2";;"de 100 a 700"
"NUI4517";"Recife";"Recife";"Grupo 1";"Corrego do Tiro";"1";"699";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"3";"2";"3";;"2";;"1";;"1";;"de 100 a 700"
"NUI4518";"Recife";"Recife";"Grupo 1";"Córrego Frederico Ozanã";"1";"573";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"2";"3";;"2";;"1";;"1";;"de 100 a 700"
"NUI4515";"Recife";"Recife";"Grupo 1";"Córrego do Ouro";"1";"338";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"2";"3";;"2";;"1";;"1";;"de 100 a 700"
"NUI4516";"Recife";"Recife";"Grupo 1";"Corrego do Sargento";"1";"460";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"2";"3";;"2";;"2";;"1";;"de 100 a 700"
"NUI4521";"Recife";"Recife";"Grupo 1";"Corrego João Francisco";"1";"240";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"4";"2";"3";;"2";;"1";;"1";;"de 100 a 700"
"NUI4522";"Recife";"Recife";"Grupo 1";"Corrego José Grande";"1";"575";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"2";"3";;"2";;"1";;"1";;"de 100 a 700"
"NUI4519";"Recife";"Recife";"Grupo 1";"Córrego Jardim Primavera/ Alta das Pedrinhas";"1";"454";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"2";"3";;"2";;"1";;"1";;"de 100 a 700"
"NUI4520";"Recife";"Recife";"Grupo 1";"Córrego João Carvoeiro";"1";"349";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"2";"3";;"2";;"1";;"1";;"de 100 a 700"
"NUI4573";"Recife";"Recife";"Grupo 1";"Guarulhos/ Av. Central";"1";"63";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"1";;"1";"FBDS";;"3";"alagamento";"3";"1";"3";;"2";;"3";;"3";;"de 51 a 99"
"NUI4574";"Recife";"Recife";"Grupo 1";"Ibura";"1";"3307";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"4";"2";"3";;"2";;"2";;"2";;"mais que 2.000"
"NUI4571";"Recife";"Recife";"Grupo 1";"Fundão de Dentro";"1";"2006";"CIS/Prefeitura";"2014";"1";"e 3";"90% 10%";"4";"3";"3";"3";"1";;"0";;;"2";;"4";"2";"3";;"2";;"2";;"1";;"mais que 2.000"
"NUI4572";"Recife";"Recife";"Grupo 1";"Greve Geral";"1";"168";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"3";"3";;"0";;;"2";;"4";"2";"3";;"2";;"2";;"2";"já foi regularizada. Era a área destinada a uma praça";"de 100 a 700"
"NUI4577";"Recife";"Recife";"Grupo 1";"Ilha de Deus";"1";"293";"CADUNICO";"2020";"1";;;"4";"3";"3";"1";"3";"manguezal";"0";;;"2";;"3";"1";"2";;"3";;"1";;"1";;"de 100 a 700"
"NUI4578";"Recife";"Recife";"Grupo 1";"Ilha de Joaneiro";"1";"1265";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"1";"2";;"2";;"1";;"1";;"de 701 a 2.000"
"NUI4575";"Recife";"Recife";"Grupo 1";"Ilha das Cobras/ Canal Lemos Torre";"1";"125";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"0";;;"3";"alagamento";"3";"1";"3";;"2";;"1";;"3";;"de 100 a 700"
"NUI4576";"Recife";"Recife";"Grupo 1";"Ilha das Cobras/ Ninho de Cobras";"1";"210";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"3";"1";"4";;"3";;"3";;"1";;"de 100 a 700"
"NUI4565";"Recife";"Recife";"Grupo 1";"Feira Velha do Cordeiro";"1";"319";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"0";;;"2";;"3";"1";"3";;"2";;"1";;"1";;"de 100 a 700"
"NUI4566";"Recife";"Recife";"Grupo 1";"Fênix";"1";"95";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"1";;"0";;;"3";"alagamento";"3";"2";"3";;"2";;"1";;"1";;"de 51 a 99"
"NUI4563";"Recife";"Recife";"Grupo 1";"Fazenda Nova/ Teófilo Twortz";"1";"431";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"1";"FBDS";;"2";;"3";"1";"2";;"1";;"2";;"1";;"de 100 a 700"
"NUI4564";"Recife";"Recife";"Grupo 1";"Feira Livre Jordão/ Av. Maria Irene";"1";"86";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"1";;"0";;;"2";;"2";"-";"3";;"2";;"1";;"1";;"de 51 a 99"
"NUI4569";"Recife";"Recife";"Grupo 1";"Frei Damião/ Comunidade Zepelim";"1";"350";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"3";"3";"manguezal";"0";;;"2";;"3";"1";"3";;"2";;"3";;"3";;"de 100 a 700"
"NUI4570";"Recife";"Recife";"Grupo 1";"Frei Damião/ Jiquiá";"1";"274";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"3";"3";;"1";"FBDS";;"2";;"3";"1";"3";;"2";;"2";;"1";;"de 100 a 700"
"NUI4567";"Recife";"Recife";"Grupo 1";"Formigueiro/ Caxito/ Cidade Universitária";"1";"272";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"0";;;"3";"alagamento";"3";"1";"1";;"2";;"1";;"2";;"de 100 a 700"
"NUI4568";"Recife";"Recife";"Grupo 1";"Frei Cassimiro";"1";"39";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"1";;"0";;;"2";;"3";"1";"3";;"3";;"1";;"1";"ocupação espontânea numa quadra de um loteamento regular";"até 50"
"NUI4557";"Recife";"Recife";"Grupo 1";"Estrada dos Macacos/ Vila Gilberto Viegas";"1";"136";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"7";;"0";;;"3";"alagamento";"3";"2";"2";;"1";;"3";;"3";;"de 100 a 700"
"NUI4558";"Recife";"Recife";"Grupo 1";"Estrada dos Remédios/ Rosemblit";"1";"33";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"1";;"0";;;"3";"alagamento";"3";"1";"4";;"3";;"1";;"1";;"até 50"
"NUI4555";"Recife";"Recife";"Grupo 1";"Estrada do Frigorífico do NE 2";"1";"46";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"1";;"1";"FBDS";;"2";;"3";"1";"4";;"3";;"1";;"1";;"até 50"
"NUI4556";"Recife";"Recife";"Grupo 1";"Estrada dos Macacos/ Vila Aritana";"1";"538";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"8";;"0";;;"3";"alagamento";"4";"2";"1";;"1";;"3";;"3";;"de 100 a 700"
"NUI4561";"Recife";"Recife";"Grupo 1";"Favela das Flores";"1";"41";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"3";;"1";"FBDS";;"2";;"3";"1";"1";;"1";;"3";;"3";;"até 50"
"NUI4562";"Recife";"Recife";"Grupo 1";"Favela do Cajueiro";"1";"16";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"1";;"0";;;"3";"alagamento";"3";"1";"1";;"1";;"3";;"3";;"até 50"
"NUI4559";"Recife";"Recife";"Grupo 1";"Estrada dos Remédios/ Rosemblit II";"1";"503";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"0";;;"3";"alagamento";"3";"1";"4";;"3";;"3";;"3";;"de 100 a 700"
"NUI4560";"Recife";"Recife";"Grupo 1";"Estradados Remédios/ Rosemblitz I";"1";"602";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"1";"FBDS";;"2";;"3";"1";"4";;"3";;"1";;"1";;"de 100 a 700"
"NUI4549";"Recife";"Recife";"Grupo 1";"Escorregou tá Dentro II Etapa";"1";"103";"CADUNICO";"2020";"1";;;"2";"1";"3";"2";"1";;"1";"FBDS";;"3";"alagamento";"3";"1";"4";;"3";;"2";;"2";;"de 100 a 700"
"NUI4550";"Recife";"Recife";"Grupo 1";"Estância II";"1";"285";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"1";"FBDS";;"3";"alagamento";"3";"2";"3";;"2";;"2";;"1";;"de 100 a 700"
"NUI4547";"Recife";"Recife";"Grupo 1";"Entra Apulso";"1";"763";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"3";;"1";"FBDS";;"3";"alagamento";"3";"1";"3";;"2";;"3";;"2";;"de 701 a 2.000"
"NUI4548";"Recife";"Recife";"Grupo 1";"Escorregou tá Dentro";"1";"20";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"1";;"0";;;"3";"alagamento";"3";"1";"4";;"3";;"3";;"3";;"até 50"
"NUI4553";"Recife";"Recife";"Grupo 1";"Estr. Macacos/ Rua Craveiro Leite";"1";"117";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"7";;"0";;;"2";;"4";"2";"3";;"2";;"2";;"2";;"de 100 a 700"
"NUI4554";"Recife";"Recife";"Grupo 1";"Estrada do Curado";"1";"30";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"1";;"0";;;"2";;"3";"1";"3";;"2";;"3";;"3";;"até 50"
"NUI4551";"Recife";"Recife";"Grupo 1";"Estr. Macacos /R. Amadeu C. Ferreira";"1";"75";"CIS/Prefeitura";"2014";"2";;;"4";"3";"3";"2";"3";;"1";"FBDS";;"3";"alagamento";"4";"2";"1";;"1";;"3";;"3";;"de 51 a 99"
"NUI4552";"Recife";"Recife";"Grupo 1";"Estr. Macacos/ Av Assis Chateaubriand";"1";"165";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"2";;"1";"FBDS";;"2";;"4";"2";"1";;"1";;"3";;"3";;"de 100 a 700"
"NUI4605";"Recife";"Recife";"Grupo 1";"João de Barros";"1";"228";"CIS/Prefeitura";"2014";"2";;;"4";"3";"3";"1";"1";;"0";;;"3";"alagamento";"3";"1";"2";;"1";;"1";;"1";;"de 100 a 700"
"NUI4606";"Recife";"Recife";"Grupo 1";"João Leite";"1";"57";"CIS/Prefeitura";"2014";"1";;;"3";"2";"3";"3";"1";;"1";"FBDS";;"3";"alagamento";"3";"1";"3";;"1";;"1";;"1";;"de 51 a 99"
"NUI4603";"Recife";"Recife";"Grupo 1";"Jardim Uchoa";"1";"618";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"3";"2";;"0";;;"3";"alagamento";"3";"2";"3";;"3";;"2";;"2";;"de 100 a 700"
"NUI4604";"Recife";"Recife";"Grupo 1";"Jardim Vasco da Gama";"1";"429";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"2";"2";;"1";;"1";;"1";;"de 100 a 700"
"NUI4609";"Recife";"Recife";"Grupo 1";"Jordão Baixo/ Av. Mascarenhas de Moraes";"1";"57";"CIS/Prefeitura";"2014";"1";;;"2";"2";"3";"2";"1";;"1";"FBDS";;"2";;"2";"-";"3";;"1";;"1";;"1";;"de 51 a 99"
"NUI4610";"Recife";"Recife";"Grupo 1";"La Roque";"1";"487";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"alagamento";"4";"2";"2";;"1";;"1";;"1";;"de 100 a 700"
"NUI4607";"Recife";"Recife";"Grupo 1";"Jordão Alto";"1";"2202";"CIS/Prefeitura";"2014";"1";"e 2";"60%, 40%";"4";"3";"3";"3";"1";;"1";"FBDS";;"3";"escorregam";"3";"2";"2";;"3";;"3";;"3";;"mais que 2.000"
"NUI4608";"Recife";"Recife";"Grupo 1";"Jordão Baixo";"1";"5392";"CIS/Prefeitura";"2014";"2";"e 1";"40%, 60%";"4";"3";"3";"3";"1";;"0";;;"3";"escorregam";"4";"2";"2";;"1";;"1";;"1";;"mais que 2.000"
"NUI4597";"Recife";"Recife";"Grupo 1";"Jardim Beira Rio";"1";"278";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"4";"2";"2";;"2";;"1";;"1";;"de 100 a 700"
"NUI4598";"Recife";"Recife";"Grupo 1";"Jardim Irene/ Rua Júlio César";"1";"47";"CIS/Prefeitura";"2014";"1";;;"2";"1";"3";"2";"1";;"1";"FBDS";;"3";"escorregam";"4";"2";"3";;"1";;"1";;"1";;"até 50"
"NUI4595";"Recife";"Recife";"Grupo 1";"Jardim Petrópoles/ Rua Costa Sena";"1";"183";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"1";"FBDS";;"3";"alagamento";"3";"1";"2";;"2";;"2";;"2";;"de 100 a 700"
"NUI4596";"Recife";"Recife";"Grupo 1";"Japomim";"1";"121";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"3";;"1";"FBDS";;"2";;"3";"1";"2";;"2";;"2";;"2";;"de 100 a 700"
"NUI4601";"Recife";"Recife";"Grupo 1";"Jardim Petrópolis/ Rua Jacinto Machado";"1";"39";"CIS/Prefeitura";"2014";"1";;;"2";"3";"3";"2";"3";;"1";"FBDS";;"2";;"3";"2";"3";;"3";;"3";;"3";;"até 50"
"NUI4602";"Recife";"Recife";"Grupo 1";"Jardim Teresópolis I";"1";"2087";"CIS/Prefeitura";"2014";"2";"e 1";"40%,60%";"4";"3";"3";"3";"3";;"0";;;"3";"escorregam";"3";"2";"2";;"1";;"1";;"1";;"mais que 2.000"
"NUI4599";"Recife";"Recife";"Grupo 1";"Jardim Monte Verde";"1";"4633";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"3";"3";;"0";;;"2";;"3";"2";"2";;"2";;"2";;"2";;"mais que 2.000"
"NUI4600";"Recife";"Recife";"Grupo 1";"Jardim Petrópolis/ Rua Elisio Mendrado";"1";"33";"CIS/Prefeitura";"2014";"1";;;"2";"3";"3";"2";"3";;"0";;;"3";"alagamento";"3";"1";"3";;"3";;"3";;"3";;"até 50"
"NUI4589";"Recife";"Recife";"Grupo 1";"Invasões da CHESF/ Vietnã";"1";"237";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"3";"1";;"0";;;"3";"alagamento";"3";"1";"1";;"3";;"3";;"3";;"de 100 a 700"
"NUI4590";"Recife";"Recife";"Grupo 1";"Iraque";"1";"489";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"2";"1";;"3";;"2";;"2";;"de 100 a 700"
"NUI4587";"Recife";"Recife";"Grupo 1";"Invasão São João 2";"1";"63";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"1";"FBDS";;"2";;"3";"1";"1";;"2";;"2";;"2";;"de 51 a 99"
"NUI4588";"Recife";"Recife";"Grupo 1";"Invasões da CHESF/ Miguel Arraes";"1";"552";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"0";;;"3";"alagamento";"3";"1";"1";;"3";;"3";;"3";;"de 100 a 700"
"NUI4593";"Recife";"Recife";"Grupo 1";"Jacarezinho";"1";"43";"CIS/Prefeitura";"2014";"1";;;"3";"5";"3";"1";"1";;"0";;;"2";;"3";"1";"2";;"2";;"1";;"1";;"até 50"
"NUI4594";"Recife";"Recife";"Grupo 1";"Jamaica";"1";"7";"CIS/Prefeitura";"2014";"1";;;"2";"2";"3";"1";"1";;"0";;;"3";"alagamento";"3";"1";"2";;"3";;"3";;"3";;"até 50"
"NUI4591";"Recife";"Recife";"Grupo 1";"Itapiranga";"1";"196";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"1";"FBDS";;"2";;"3";"1";"2";;"2";;"2";;"2";;"de 100 a 700"
"NUI4592";"Recife";"Recife";"Grupo 1";"Jacaré";"1";"371";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"3";"alagamento";"3";"1";"3";;"1";;"1";;"1";;"de 100 a 700"
"NUI4581";"Recife";"Recife";"Grupo 1";"Ilha do Destino II";"1";"77";"CIS/Prefeitura";"2014";"1";;;"3";"2";"3";"1";"1";;"0";;;"3";"alagamento";"3";"1";"2";;"3";;"3";;"3";;"de 51 a 99"
"NUI4582";"Recife";"Recife";"Grupo 1";"Inferninho de Jardim São Paulo";"1";"118";"CADUNICO";"2020";"1";;;"3";"3";"3";"2";"1";;"0";;;"3";"alagamento";"3";"1";"1";;"2";;"3";;"3";;"de 100 a 700"
"NUI4579";"Recife";"Recife";"Grupo 1";"Ilha de Santa Terezinha";"1";"736";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"1";"2";;"2";;"1";;"1";;"de 701 a 2.000"
"NUI4580";"Recife";"Recife";"Grupo 1";"Ilha do Destino";"1";"289";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"3";"alagamento";"3";"1";"3";;"2";;"1";;"1";;"de 100 a 700"
"NUI4585";"Recife";"Recife";"Grupo 1";"Invasão do Comar";"1";"282";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"4";"2";"2";;"3";;"2";;"2";;"de 100 a 700"
"NUI4586";"Recife";"Recife";"Grupo 1";"Invasão São João";"1";"177";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"3";;"0";;;"2";;"3";"1";"1";;"3";;"3";;"3";;"de 100 a 700"
"NUI4583";"Recife";"Recife";"Grupo 1";"Invasão Coronel fabriciano";"1";"87";"CIS/Prefeitura";"2014";"1";;;"3";"2";"3";"3";"1";;"1";"FBDS";;"2";;"3";"1";"2";;"3";;"3";;"3";;"de 51 a 99"
"NUI4584";"Recife";"Recife";"Grupo 1";"Invasão da Ponte Nova do Pina";"1";"11";"CIS/Prefeitura";"2014";"1";;;"2";"3";"3";"3";"3";;"0";;;"3";"alagamento";"3";"1";"4";;"2";;"3";;"3";;"até 50"
"NUI4637";"Recife";"Recife";"Grupo 1";"Mustardinha";"1";"3827";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"alagamento";"3";"1";"2";;"1";;"1";;"1";;"mais que 2.000"
"NUI4638";"Recife";"Recife";"Grupo 1";"Nova Canaã";"1";"34";"CIS/Prefeitura";"2014";"1";;;"3";"5";"3";"2";"1";;"0";;;"2";;"3";"1";"3";;"2";;"2";;"2";;"até 50"
"NUI4635";"Recife";"Recife";"Grupo 1";"Morro da Conceição";"1";"2734";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"3";"2";"2";;"2";;"1";;"1";;"mais que 2.000"
"NUI4636";"Recife";"Recife";"Grupo 1";"Moxotó";"1";"119";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"2";;"0";;;"3";"alagamento";"3";"2";"3";;"2";;"1";;"1";;"de 100 a 700"
"NUI4641";"Recife";"Recife";"Grupo 1";"Novo Caxangá";"1";"103";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"1";"FBDS";;"2";;"3";"1";"2";;"1";;"1";;"1";;"de 100 a 700"
"NUI4642";"Recife";"Recife";"Grupo 1";"Novo Prado";"1";"505";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"1";"2";;"2";;"1";;"1";;"de 100 a 700"
"NUI4639";"Recife";"Recife";"Grupo 1";"Nova Descoberta";"1";"1992";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"2";"2";;"2";;"1";;"1";;"de 701 a 2.000"
"NUI4640";"Recife";"Recife";"Grupo 1";"Nova Descoberta/ Av Norte";"1";"419";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"3";"1";;"0";;;"2";;"2";"-";"2";;"1";;"1";;"1";;"de 100 a 700"
"NUI4629";"Recife";"Recife";"Grupo 1";"Mangueira da Torre";"1";"159";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"3";"alagamento";"3";"1";"2";;"2";;"1";;"1";"está em processo de regularização fundiária";"de 100 a 700"
"NUI4630";"Recife";"Recife";"Grupo 1";"Mangueira/ Sítio do Paiva";"1";"358";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"1";"2";;"2";;"1";;"1";;"de 100 a 700"
"NUI4627";"Recife";"Recife";"Grupo 1";"Mangabeira";"1";"920";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"2";;"4";"2";"2";;"1";;"1";;"1";;"de 701 a 2.000"
"NUI4628";"Recife";"Recife";"Grupo 1";"Mangueira";"1";"3850";"CIS/Prefeitura";"2014";"2";;;"4";"3";"3";"1";"1";;"0";;;"3";"alagamento";"3";"1";"2";;"1";;"1";;"1";;"mais que 2.000"
"NUI4633";"Recife";"Recife";"Grupo 1";"Marrom Glacê";"1";"313";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"2";;"3";"1";"2";;"1";;"1";;"1";;"de 100 a 700"
"NUI4634";"Recife";"Recife";"Grupo 1";"Melaço";"1";"253";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"1";"FBDS";;"3";"alagamento";"3";"2";"2";;"3";;"3";;"3";;"de 100 a 700"
"NUI4631";"Recife";"Recife";"Grupo 1";"Manuel Didier";"1";"22";"CIS/Prefeitura";"2014";"1";;;"2";"2";"3";"2";"1";;"0";;;"2";;"3";"1";"1";;"2";;"3";;"3";;"até 50"
"NUI4632";"Recife";"Recife";"Grupo 1";"Maripá";"1";"55";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"3";"2";"2";;"2";;"3";;"3";;"de 51 a 99"
"NUI4621";"Recife";"Recife";"Grupo 1";"Macaxeira";"1";"332";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"3";"1";;"0";;;"2";;"4";"2";"2";;"1";;"1";;"1";;"de 100 a 700"
"NUI4622";"Recife";"Recife";"Grupo 1";"Macionila";"1";"62";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"3";"3";;"0";;;"3";"alagamento";"3";"1";"3";;"3";;"3";;"3";"está em processo de regularização fundiária";"de 51 a 99"
"NUI4619";"Recife";"Recife";"Grupo 1";"Linha Nova";"1";"204";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"2";;"0";;;"3";"alagamento";"3";"2";"2";;"2";;"2";;"2";;"de 100 a 700"
"NUI4620";"Recife";"Recife";"Grupo 1";"Loteamento Morada Verde";"1";"115";"CIS/Prefeitura";"2014";"2";;;"4";"3";"3";"2";"8";;"0";;;"3";"alagamento";"3";"1";"1";;"3";;"3";;"3";;"de 100 a 700"
"NUI4625";"Recife";"Recife";"Grupo 1";"Malvinas - Várzea";"1";"133";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"2";;"3";"1";"1";;"2";;"3";;"3";;"de 100 a 700"
"NUI4626";"Recife";"Recife";"Grupo 1";"Malvinas/ Não Fale Muito Não";"1";"27";"CIS/Prefeitura";"2014";"1";;;"2";"2";"3";"2";"1";;"0";;;"2";;"3";"1";"1";;"3";;"3";;"3";;"até 50"
"NUI4623";"Recife";"Recife";"Grupo 1";"Magalhães Almeida";"1";"19";"CADUNICO";"2020";"1";;;"3";"5";"3";"2";"1";;"1";"FBDS";;"2";;"3";"1";"2";;"2";;"2";;"2";"ocupação espontânea em parte de uma quadra integrante de um loteamento regular";"até 50"
"NUI4624";"Recife";"Recife";"Grupo 1";"Malvinas - Torrões";"1";"126";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"1";"1";;"0";;;"3";"alagamento";"3";"1";"1";;"2";;"2";;"2";;"de 100 a 700"
"NUI4613";"Recife";"Recife";"Grupo 1";"Laje";"1";"92";"CIS/Prefeitura";"2014";"1";;;"3";"1";"3";"2";"1";;"0";;;"2";;"3";"1";"2";;"2";;"2";;"2";;"de 51 a 99"
"NUI4614";"Recife";"Recife";"Grupo 1";"Largo da Mustardinha";"1";"91";"CIS/Prefeitura";"2014";"1";;;"3";"1";"3";"2";"1";;"1";"FBDS";;"2";;"3";"1";"2";;"2";;"2";;"2";;"de 51 a 99"
"NUI4611";"Recife";"Recife";"Grupo 1";"Lagoa da conquista/ Jagatá";"1";"569";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"2";"1";;"0";;;"2";;"4";"2";"1";;"3";;"3";;"3";;"de 100 a 700"
"NUI4612";"Recife";"Recife";"Grupo 1";"Lagoa Encantada";"1";"4034";"CIS/Prefeitura";"2014";"2";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"3";"escorregam";"4";"2";"2";;"2";;"2";;"2";;"mais que 2.000"
"NUI4617";"Recife";"Recife";"Grupo 1";"Linha do Metrô/ Pilão sem Boca";"1";"121";"CIS/Prefeitura";"2014";"1";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"2";;"3";"2";"2";;"1";;"1";;"1";;"de 100 a 700"
